usage_count,destination_ip,hostname,timestamp,hop,hop_ip,rtt_ms,bandwidth_mbps
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,3,10.1.0.3,5.406667,760.273955
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,4,172.16.4.4,4.286000,629.346904
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,5,14.139.98.1,8.630000,1533.333333
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,6,10.117.81.253,4.324333,1688.888889
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,7,10.154.8.137,14.489000,1471.851852
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,8,10.255.239.170,18.176333,1065.319865
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,9,10.152.7.38,171.714333,1414.814815
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,10,10.152.7.234,14.171333,1427.407407
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,11,14.141.63.117,20.804667,1244.444444
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,14,59.163.29.82,16.773000,1474.074074
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,15,103.248.63.142,18.001000,1075.056447
1,192.0.66.20,harvard.edu,2025-04-15 23:35:57,16,192.0.66.20,15.311333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,1,172.29.144.1,1.040333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,2,10.7.0.2,45.125667,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,3,10.1.0.3,6.442333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,4,172.16.4.4,30.163000,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,5,14.139.98.1,5.026333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,6,10.117.81.253,3.125000,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,7,10.154.8.137,13.766333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,8,10.255.239.170,15.058000,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,9,10.152.7.214,16.578333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,10,142.250.172.80,21.197000,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,11,142.251.76.31,15.295333,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,12,142.250.238.197,16.680667,N/A
9,142.250.77.78,google.com,2025-04-16 01:39:05,13,142.250.77.78,17.131667,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,1,172.29.144.1,0.518000,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,2,10.7.0.2,11.190333,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,3,10.1.0.3,7.447333,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,4,172.16.4.4,6.846000,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,5,14.139.98.1,7.667667,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,6,10.117.81.253,5.555000,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,7,10.154.8.137,14.561000,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,8,10.255.239.170,17.097333,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,9,10.152.7.214,22.141333,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,10,142.250.172.80,22.942667,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,11,142.251.76.31,17.682000,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,12,142.250.238.197,17.412333,N/A
10,142.250.77.78,google.com,2025-04-16 01:49:56,13,142.250.77.78,14.711000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,1,172.29.144.1,0.656333,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,2,10.7.0.5,10.024000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,3,172.16.4.4,10.354000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,4,14.139.98.1,94.762333,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,5,10.117.81.253,29.519000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,6,10.154.8.137,99.102000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,7,10.255.239.170,71.673000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,8,10.152.7.214,77.107667,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,9,72.14.204.62,38.308000,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,10,142.251.76.27,15.660333,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,11,142.250.238.203,49.530333,N/A
1,8.8.8.8,8.8.8.8,2025-04-16 02:02:38,12,8.8.8.8,13.826667,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,1,172.29.144.1,0.640667,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,2,10.7.0.2,15.801333,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,3,10.1.0.3,3.634667,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,4,172.16.4.4,9.444333,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,5,14.139.98.1,5.875000,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,6,10.117.81.253,6.114333,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,7,10.154.8.137,15.014000,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,8,10.255.239.170,16.274000,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,9,10.152.7.214,22.989667,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,10,72.14.204.62,20.711500,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,12,72.14.233.58,75.336667,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,13,192.178.110.110,87.818333,N/A
11,142.250.183.206,google.com,2025-04-16 17:44:45,14,142.250.183.206,15.605667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,1,172.29.144.1,0.610000,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,2,10.7.0.2,10.594333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,3,10.1.0.3,3.360333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,4,172.16.4.4,13.041500,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,5,14.139.98.1,22.573333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,6,10.117.81.253,4.334667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,7,10.154.8.137,16.320667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,8,10.255.239.170,52.719333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,9,10.152.7.214,18.308333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,10,72.14.204.62,47.144333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,12,192.178.86.242,17.999333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,13,142.250.226.66,35.726667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,14,172.253.70.160,43.845667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,15,216.239.62.219,73.211000,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,16,216.239.50.23,109.964667,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,17,142.251.76.171,80.191333,N/A
12,142.250.207.206,google.com,2025-04-16 17:47:36,18,142.250.207.206,81.247000,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,1,172.29.144.1,0.564667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,2,10.7.0.2,5.819000,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,3,10.1.0.3,2.720667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,4,172.16.4.4,5.733667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,5,14.139.98.1,7.198333,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,6,10.117.81.253,3.175667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,7,10.154.8.137,14.725667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,8,10.255.239.170,15.513000,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,9,10.152.7.214,15.263333,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,11,142.251.76.31,89.839667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,12,192.178.110.248,23.036667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,13,142.251.48.137,75.824667,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,14,216.239.62.181,37.289000,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,15,142.251.76.171,36.110333,N/A
13,142.250.207.206,google.com,2025-04-16 17:50:02,16,142.250.207.206,24.612667,N/A
